daQys731u5Y,Polo G - A King's Nightmare (Official Audio),3261809,,"Published on Jun 6, 2019",Music,Ylf3MSDbssM,"['sFIXA0zALWU', 'qBWhc4qbsjo', 'XGGWhOUYObc', '4NViHyjrNHw', 'mMFegHHG6PQ', 'WrvOajpRGcc', 'LScdICl56PQ', 'se1gXIcAl5o', 'Syhec4b-rAo', 'OjbqI8fJ61A', 'PZ22T5mQErE', 'Qi8c7t2dKgY', 'XNxpRBP-iYs', 'UY-0KWuqdD8', 'PMGY8fLwess', 'LYa_ReqRlcs', 'O0JlPVPCfms', 'U3hIkCsyVew']"
Iq09Yf0G6wc,"Yella Beezy -""What I Did"" ft. Kevin Gates (Directed By: Jeff Adair)",7107261,,"Published on Jan 9, 2019",Music,lTeUuIbfotM,"['zlko8ozUJPE', 'o4ovX6px2I4', '-HmtzK0VDio', 'VkycpLa4VU8', 'iX9ICUr1yEw', '8rzM_3wepE', 'L_IYM-IUsxs', 'RhYE5Hoce9o', 'WLFhpn3g6NI', 'dzmlBQmieOo', 'OadgJwkPkVg', 'ja-BwT0JsFQ', '1PnHB4sLqew', 'iYEN-HRJZY0', 's8QSTerhk8E', 'i8BUHO_CuPM', '9qaLy6pOFZA']"
g-9TdoU4Ay8,BEN SHAPIRO SILENCES LOGAN PAUL - IMPAULSIVE EP. 121,945915,,"Published on Sep 9, 2019",Entertainment,fPjv0AQxd14,"['WOdhhOg9W2o', '-DHuRTvzMFw', 'qWs6cRMrB7M', 'lVNXiNAS2tc', 'CCIeHc8LdnE', 'jJZv3z7FOt0', 'rzZgYm6T6xM', '8Lvrikv6oPs', 'MtsFHiaAuwM', 'C0Ed2zvfQF8', '16J-lCSSMVA', 'I-eodczLPug', 'nNhYqLbsAGk', '_hutCP5T4g4', '_h0vO_QXeIs', 'UQTfyjhvfH8', 'JRFEPDWOZOw', 'MYeRUT5fMuk', 'IdjdNgvF42o']"
UZwyUC4gloM,J. Cole - January 28th,7114503,,"Published on Oct 14, 2015",Music,2Op8ENcqPps,"['ZPCAvzIFY-s', 'dNE3-P8HjSU', '_RXIH8WZzQU', 'k-VcA7C6meg', 'LR6ybr-BQYY', '0M4nKru2H_Q', 'DFe09e20lA', 'smqhSl0u_sI', '-HmtzK0VDio', 'ihG_PPhOvl0', 'WqpNjx-xhnM', '1vInvtJ3WxE', 'SsKT0s5J8ko', 'Kp7eSUU9oy8', 'Q8W6p6wy6q4', '4ZxVZaYd1Fs', 'R_1EP18eo']"
jOI1p_BwkqU,Polo G - Effortless (Official Audio),11336972,,"Published on Jun 6, 2019",Music,PaxAVJt5pl8,"['47AwqG30bP0', '_AcmyFsSm18', 'WILNIXZr2oc', 'ZxSyqGq1F1g', 'Anf48EqAxRQ', 'AmGti20smKo', '00d8wmkyXTQ', 'o70FKH6n8LE', 'R9RtTGzs5EE', 'EfdqFYgy0lk', '14ej7i8jus', '4r3VLOwvvGs', 'DyOnuqp2aV8', 'daQys731u5Y', '8gPVLJj3z3I', '7ALoFoQbVrU', 'g-uW3I_AtDE']"
QhhxIMg2ulI,The Weeknd - Often (Kygo Remix),3294538,,"Published on Mar 12, 2016",Music,Nz9_kJfZpSY,"['dejYN7-ISjQ', 'XhTHyIgQ_U', 'N5PdK1ZzQU', 'rbHIDVVTSNA', 'VOu4mAO34oI', 'mjiTP4D_7wU', 'fHR1CZ9x61E', 'JPIhUaONiLU', 'LdvvPtIfR8w', '6GSg6uTs_zo', 'ZGDGdRIxvd0', 'JZjAg6fK-BQ', 'gxE4ngu78Ro', 'CTFtOOh47oo', 'yzTuBuRdAyA', 'oOni4BMeMp0', 'kCfVv3RsGw4']"
318kAdkFcOs,"JayDaYoungan ""No Play Zone"" (Official Music Video)",4675646,,"Published on Dec 17, 2018",Music,2At-mJD6y-U,"['ZneXw-jhrHM', 'CMVSjtBpbLQ', '5nMipJaJInQ', 'CmC3WFMnOws', 'lqzzYr8MMKc', '-zRisAq21Wk', 'LrD0QHq79JE', 'AmGti20smKo', 'UVAuxMYZyG0', '4UzxYA8fUKI', 'TnWtmA4O4zg', 'SdMW1Ya0nHM', 'jWu_GqHxmWQ', 'P_1-DjnQjX8', 'GbmM5LnrO0w', 'NsHz2_ghT40', 'mf6qnFoz9jE', 'Xl2VFrE_rAA']"
YhK2NwPIdt4,Young Dumb & Broke,46780475,,"Published on Mar 2, 2017",Music,Oy2xm7KsD4,"['by3yRdlQvzs', 'u62rB_G_vao', 'MsTWpbR_TVE', 'u4cti69fioY', '5JD1dfj_c', 'p53PJi2CdZ8', 'r7Rn4ryE_w8', '3JbmE3jjCSk', '8MPbR6Cbwi4', 'bi70fR-r8pc', 'Htv2XMZlKs', '22al3hAKG_0', 'KEI4qSrkPAs', 'uwWrSR8SFEc', 'Jxcoi0GZVLU', 'x3bfa3DZ8JM', 'xUBYHz_q1I', '9lFgevsAUUc']"
bPocLW4cS-U,Stunna 4 Vegas - Billion Dollar Baby Freestyle ft. DaBaby (Official Music Video),14747229,,"Published on Apr 4, 2019",Music,kUtbMYkBWHE,"['0h9V2HIPlQo', '_IPU3LH_JV0', 'r7iTqdSf8kE', 'VIcgLcG4QCE', 'ICiEPhwvCNc', '1PnHB4sLqew', 'ge480AS_7m8', 'xqumpXk3BbM', '97A1MgEPA24', 'eUUuI--jAlM', 'ni-oqYcADQ', 'pwBFOuCrdr4', 'd8H_XE7WswU', 'kL47QJfZO8', 'ZygaMqJHM7Y', 'dDH0EukOeuY', 'SdMW1Ya0nHM']"
H63eculFrlU,Beyond Scared Straight: Nothing Phases This Kid (Season 8 Flashback) | A&E,3150403,,"Published on Sep 9, 2019",Entertainment,0avPmyKxX7c,"['7tqypS2cm0g', '1sEuRHyJSDk', 'LHCOrCajxsk', '7usFf3UIsqw', 'IjO_HZN2UE', '1W2QQE_WSBg', 'XhJ5RzPDFTQ', 'ek-nbJxhKOY', 'ygr8mQS8ZHI', '8NLE8d4GW-Y', 'fg8o-wObQt4', 'm0VehC2fVfE', 's4X-CSFTUfo', 'NDl_JsdfXnI', 'KKg0xBbfTLs', 'mHE5HU1xUYM', 'm4eSyrUjtto', '18ca-i5gWO8']"
_MKGUnDLqp4,Jungle,31789342,,"Published on Feb 8, 2017",,VvBBcfZW8ho,"['CmC3WFMnOws', '9mahKFNuHqM', 'JDb3ZZD4bA0', 'm013eIF2ek', 'S0IRK_o1KCY', '_RXIH8WZzQU', '2RrhwDKw-j4', 'ZxSyqGq1F1g', 'PU-G8vBLLIE', '9S3c-MQq2I0', 'g46J-7zTOk', 'ENz8HlvrsFU', 'r_yT5LVf5G0', '4DGV3SZL8is', 'DNkDFfFjgUk', 'q4ICEj4d2Ac', '-HmtzK0VDio']"
N6XhzXB3oY8,Biggie Smalls - Notorious Thugs,65608504,,"Published on Apr 24, 2009",Music,1peFYImGkt0,"['-mBilft7RiE', 'bJQhFYJvtx4', '_RXIH8WZzQU', '5GWHAmmlpzA', '4GPhnKj8t1c', 'l4w6q0cxdpU', 'OeJW3PYNYRk', 'sx4qKJmLxLQ', 'yjexC3phymM', 'jW9j_3fyXiw', 'QZqPi1aHNo', '6jN2fnMVAKI', 'LcF2KUJVdLE', '1plPyJdXKIY', '_JZom_gVfuw', '3NfA0_K1r9I', 'ML6tUJwIaW8']"
phaJXp_zMYM,The Notorious B.I.G. - Big Poppa (Official Music Video),155596819,,"Published on Sep 6, 2011",Music,0Ogs_NsXh58,"['RaarRogvesU', '4iRnETnmtw', 'W8_0UJ9leDM', 'nrXDolxczmw', 'OUeaAOIAbXs', 'Np9fzmXyn8', 'TX1Plg968pY', 'fPO76Jlnz6c', 'KdhbLJ8vo-o', 'epfac9Y2e8', 'gOMhN-hfMtY', 'N6XhzXB3oY8', 'zGUttrXgzLI', '_Yhyp-_hX2s', '_JZom_gVfuw', '_CL6n0FJZpk', '132OAFRqoFI', 'gUhRKVIjJtw']"
9vxwXyWIZ3s,"50 Cent On Michael Jackson vs Chris Brown Debate, 6ix9ine, Jay-Z, The Game + 'Power' Intro",1178764,,"Published on Sep 9, 2019",Music,55GePe50CnQ,"['ls6b3MN2RyI', 'Hc6eWw0OUdY', 'EOlQDGmW76o', 'sKColSb0BaM', '-DF7Gehu08o', 'NknUgt19fd0', 'YjPoOd8oAbo', 'jyo_bFBfoOA', 'UkKj3xbonpk', 'oaj2nxtSA8', 'uXlWdRH7n5k', 'lCiNKCNRqg', 'kmH1znZqUwI', 'kqx1FdoEY8', 'WXsIzhgGx8', 'EG-cOdUQddk', '4ZUuvV2D3eo', 'elD2u_x7KKw']"
IWcHTA7YrCw,Reacting To Subscribers Songs (MY NEW FAVORITE SONG),836325,,"Published on Mar 1, 2019",Music,95ehSBENw,"['9IroL_MKFF4', 'n_6OYJIMyCA', 'PGNIAtv40E', 'mGdDlQz9WEo', 'J8YLW4gbeXs', 'pseUiaAGedg', 'AnCbjqT0JNE', 'ITsekUaw6N4', 'X8eeXttz5FY', 'bI_KpEnua4M', 'Datq9jvH6UQ', 'eJ2uhCn1FM4', '7sp_zoMu_A8', 'f9sz3gs10E', 'ifUees4floQ', 'gjM-1MhBIUg', '4qT3tDMtV00', 'zMJ6inmhkYc']"
37A7VhOrXao,"Duane Jackson - The One Above All (Dax Diss) [""Wack Ass Rappers"" Response] | REACTION",3349,,"Published on Jun 5, 2019",Entertainment,KsUE7E55UKE,"['yeCGFDw4k5Q', 'ITsekUaw6N4', 'NrICAtPKp7o', 'PGNIAtv40E', 'pseUiaAGedg', 'd2E9s4vIUvg', 'OVZziQi6I4', 'SNG0f2J-O-M', 'VpVkdk7j09Y', 'lJiFdNH17RI', '4_srnkOV1dw', 'MN2epujFiOY', 'qbBkUldtDTM', '5eslv6Kxb8I', '2H9dIxU-VA', 'zrZB7GrOAVQ', 'gjM-1MhBIUg', 'NfEa-gS4JO8', 'E6P9jNwWqZI']"
IO4Zrf2o92Q,Sean Paul - Shot & Wine ft. Stefflon Don,16316277,,"Published on Feb 15, 2019",Music,1fs5aOhyMIY,"['kmtadX3lsm8', 'T5m4GVcryT4', 'YDg1JVa-zTA', 'DNdLFbEZC2Y', 'Xp0dxQMBGWw', 'Bww7yknbnVU', 'e5WC-9TbjjQ', 'iX9ICUr1yEw', 'mlf4bidp2yc', 'K5bYePuYJzI', 'uaE85-V8u4', 'YM-87a858C4', 'QsZUVMwEls', 'Ygiz-CPVrcM', '_GAfZaI3Jl0', 'rsWmrGuuWuE', 'iSgXrOsE5hE']"
PaxAVJt5pl8,Polo G - Picture This (Official Audio),4873643,,"Published on Jun 6, 2019",Music,jOI1p_BwkqU,"['WILNIXZr2oc', '00d8wmkyXTQ', 'Anf48EqAxRQ', '7ALoFoQbVrU', 'frk-Ya3b8c', '-0qe_Ez60EQ', '_AcmyFsSm18', 'R9RtTGzs5EE', '0nepgZUI4u0', 'o70FKH6n8LE', '4r3VLOwvvGs', 'oIcj47KssQI', 'daQys731u5Y', '14ej7i8jus', 'kQZJbGifttw', '8gPVLJj3z3I', 'T1SC6jajQjE']"
FHp2KgyQUFk,Beyoncé - Best Thing I Never Had (Video),333989530,,"Published on Jul 7, 2011",Music,2EwViQxSJJQ,"['N5PdK1ZzQU', 'k4EK7Hj32hs', 'i41qWJ6QjPI', 'LXXQLa-5n5w', '52nfjRzIaj8', 'IDvu1ehPq0g', '7_weSk0BonM', 'KMOOr7GEkj8', 'AWpsOqh8q0M', 'p1JPKLa-Ofc', 'K1uNjmxJQUo', '_cp-AK8ETdg', 'grXgrAgQ0U', 'bo_efYhYU2A', 'J3UjJ4wKLkg', 'uuZE_IRwLNI', 'koVHN6eO4Xg', 'lp-EO5I60KA']"
PeonBmeFR8o,Beyoncé - Hold Up (Video),174316842,,"Published on Sep 4, 2016",Music,QxsmWxxouIM,"['N5PdK1ZzQU', 'k4EK7Hj32hs', 'WDZJPJV__bQ', 'RQ9BWndKEgs', 'u_A3TrI7ccM', 'bo_efYhYU2A', 'bnPkK76Ask', 'BVGlBWQzuc', 'uuZE_IRwLNI', 'AWpsOqh8q0M', 'p1JPKLa-Ofc', 'sAz2bRy8-L8', 'IyuUWOnS9BY', 'gM89Q5Eng_M', 'FHp2KgyQUFk', 'kbMqWXnpXcA', 'CGkvXp0vdng']"
AIp3IOhBYiU,"Lauv - f*ck, i'm lonely (with Anne-Marie) [Official Audio]",5045452,,"Premiered Aug 1, 2019",Music,_cmORZMgv6I,"['2FtFwAaCjrM', 'SPW22-RUM1k', 'pRfmrE0ToTo', 'dXikV9hK4ds', 'Ds8K4zckMHg', '-MZ8guTxcFU', 'nA862JDEoKs', 'QumPpMqaxxo', 'VpOq8euG5gA', '-RZC6s7v8UI', 'Eb5gNsmGJ8', 'BVGlBWQzuc', 'fvjpE_wFL5A', 'r3RXHOTMmLw', 'BcqxLCWn-CE', 'mj0XInqZMHY', 'Klsi8CbSm8Y']"
KdhbLJ8vo-o,"90'S & 2000'S SLOW JAMS MIX ~ Aaliyah, R Kelly, Usher, Chris Brown & More",5883395,,"Published on Nov 24, 2018",People & Blogs,WqAvPM3ip9c,"['j8RHvV6-NOU', '2PlZGCMD_VM', 'gGrNwCddSJc', 'k4EK7Hj32hs', 'MizPu-dTPQU', '4cULONxFQo', 'iaDEJdtoG3A', 'Vn3bgwYrVAk', 'imZzqbNG3mA', 'NqFXGWyL-90', 'RaarRogvesU', '93zwEstBJUI', 'ZMK42pj7830', 'MSPjIWd9QY4', 'pul9cCqoTzM', 'RufZEhn_N4c', 'Ycjp5pgptB4']"
K9ki5uCZalg,Film Theory: The Joker Is Not Real (Joker 2019 Spoiler Free),3251481,,"Published on Sep 8, 2019",Film & Animation,F85iZcgedGM,"['RuDE6de1hdQ', 'mbC-sDMHypU', 'S-myJdkVKAk', 'rhzgUq-lDVU', '2nc9AFcKIuM', 'BPSQswV2fLc', '5JRDi5m2l-U', '9m-kjmxsZms', 'ycvKk3PXJD4', 'AiH3nDqWr9I', 'iZx04fmxdfA', 'iQ3aGkLpCSw', 'uQ_VfizNaJQ', '5ECwhB21Pnk', 'If2RbK9vUhU', 'DiTaYglOlnY', '9FXD6rl7Tic', 'IfuKFPMZmyU', 'EFQFKVFLuOA']"
R1TXSj3RJJc,eminem being funny for 7 minutes straight,823335,,"Published on Aug 8, 2019",Music,bVnOGYiPj2E,"['xxjT7nK0Q9k', 'BLB2Mrvh44A', 'Ced7FM_ap_4', '8Lvrikv6oPs', 'NvvZ7t4qo2o', 'nkoiALji7-Q', 'LAOoF2gyQaA', 'g7PoQ7HLaq8', 'zIXXoZSnJ20', 'fLItkPTzneE', 'ITsekUaw6N4', 'LwoFJPzVlQ', '93b3D1rNlZs', 'iEpdzXLJPN8', 'RjsZASYVNKM', 'Hop5EZQyKvE', 'FrBg1RcxhZw', 'lMbseuQR2G8']"
kVczk4uIPPg,Ciara - Thinkin Bout You [OFFICIAL VIDEO],20461497,,"Published on Mar 29, 2019",Music,Fw_crqWYBCM,"['OpQFFLBMEPI', 'A8N4_cjLXH8', 'QLJHbd-1CEc', '5BjpWJyd_hk', 'Ni7rKJpQReU', 'okGcksYM0N8', 'Sjx9oSJDAVQ', 'y6cubzMUcsI', 'LXXQLa-5n5w', '5RDSkR8_AQ0', 'sEhy-RXkNo0', '5HsRDuRSgQQ', 'iBHNgV6_znU', 'fN4PVaOU5Q', 'B9rSBcoX9ak', 'lWA2pjMjpBs']"
3MnOANgfg7k,"Polo G - Pop Out (Remix) (feat. Lil Tjay, Tory Lanez, Lil Baby & Gunna)",755772,,"Published on Jul 7, 2019",Music,rgV4KRVUnN4,"['dtGAujvrK4Y', '_RXIH8WZzQU', '1a0oJ0O5BsY', '47AwqG30bP0', 'rbHIDVVTSNA', 'CmC3WFMnOws', 'iX9ICUr1yEw', 'Gbr4igAvbgE', '_AcmyFsSm18', 'EWUHoKNs_o0', 'dzmlBQmieOo', 'CJOZc02VwJM', 'XVyKpTFW1cI', 'A2twFkBu2_E', 'R9RtTGzs5EE', 'THcVOf1kNh0', '-HmtzK0VDio']"
hJ5JU2DtLlA,Uptown Funk,7161178,,"Published on Nov 11, 2014",Music,UqyT8IEBkvY,"['5PQKw4yHzIU', 'NNM2kEBGiRs', 'mJLDjIWuPXU', 'xo9RCf4XZyw', 'Kr4EQDVETuA', '4D7u5KF7SP8', 'H5s40sDP-94', 'JucvYrdSIcM', 'GxBSyx85Kp8', 'zLxXqEZ5OoA', '62Q2PfeiK68', 'GKsR3A1zyjo', 'qFLhGq0060w', '5JD1dfj_c', 'LsoLEjrDogU', 'KEI4qSrkPAs', 'iEPTlhBmwRg']"
9iF9Rg6mbR0,"Machine Gun Kelly ""Rap Devil"" (Eminem Diss) (WSHH Exclusive - Official Music Video) - REACTION!!",3310467,,"Published on Sep 8, 2018",Entertainment,x3uZKXFrMQY,"['WfA3I4ZQhAY', 'q4T-daKeSg', 'rII4Q8g_HKc', '_6rL1kS4XkE', 'ITsekUaw6N4', 'sEcyORJ6LwU', 'IpUMkJuEmw', 'S2LsbiNKxmo', 'gbw1UwkRR68', 'lYz5VBrTFZM', 'xR7DRGG4NCc', 'xCRkBzo11pA', 'AHjIdQZTAQE', '9QrtOdFSLHU', 'YoP0zQI5FG0', '-oSSAnCbfL4', 'KHJ2P3I4EiY', '5bGYt2dHY0c', 'Ppiu721jK2w']"
nzFJgRS4eSc,Splurge - UK Talk (Official Video),1411965,,"Published on Feb 4, 2019",Music,-0nAhQKm3RQ,"['OEamCUjEhNc', '0BDcsHi3vJA', 'r7iTqdSf8kE', 'l4Bqx4m0Qo4', 'TJb_4-OPPe8', '5KDXeYm6sqQ', 'N9x4Qjb4Mms', 'WILNIXZr2oc', 'AWhzCKsLqQ8', 'yDNfvKEs_m0', 'BO-bRpjnSpA', 'iPI6-dGiO9M', 'Cf1G3qXP_4M', 'CJOZc02VwJM', 'blkSKsKRU8c', 'qLF4aNyBxM', '7Q0W5QO2XNY']"
9hyCBjrY3eA,XO TOUR Llif3,18286223,,"Published on Mar 23, 2017",,4H7l0HjAxd4,"['2H5hgpRm-Q', '3NQXAYMNt_c', 'AMCwYdTJ_PE', 'M-w9tg80ZQk', 'qZAhgfyMvw', 'XNpGNykVZ6U', 'HByF4hK8HA', '9mahKFNuHqM', 'jONxrPmIUVY', 'WILNIXZr2oc', '9S3c-MQq2I0', 'YAaMRdYe9gY', 'P5ZBISo2CaE', 'QtPzlGV_Tps', 'k4glokK_bhs', 'JFOiJ5ZvQlE', '-E1e2yGmmSw']"
3Ifs-9uHISQ,Come Closer (feat. Queen Naija),4290937,,"Published on Dec 20, 2018",,Aov1Jn2DZ3g,"['gQat6GVrElQ', 'CHE8VmFd00A', 'gRPNA5lF7Hg', 'jJCAtjHN7c', 'AxIlRlUrpBI', 'rbHIDVVTSNA', 'KeoG205dbpE', 'iO5IsdJQBUI', 'SIQEzioauxo', 'zgdwjGWRoRA', '9mahKFNuHqM', 'DmNfT-B7nlA', 'T8FmVOwO5L4', 'WD8-RHNY5E0', 'LO8bU2-A0-s', 'X8mNBrFhCtQ', 'iX9ICUr1yEw']"
0Ogs_NsXh58,The Notorious B.I.G. - One More Chance (Official Music Video),31719822,,"Published on Sep 6, 2011",Music,_JZom_gVfuw,"['phaJXp_zMYM', 'ON5_LBNbA_Q', 'W8_0UJ9leDM', 'epfac9Y2e8', 'W2mEjkBmDQo', 'OeJW3PYNYRk', 'RaarRogvesU', 'HX8Fn9hDpkI', 'gOMhN-hfMtY', 'KdhbLJ8vo-o', 'N6XhzXB3oY8', 'Np9fzmXyn8', 'Bww7yknbnVU', 'ufKxCclo7-c', 'Dn9laYxB08', 'gUhRKVIjJtw']"
bf2e1-j4nzU,Nipsey Hussle - Racks In The Middle Ft. Roddy Ricch & Hit-Boy,4309358,,"Published on Feb 14, 2019",Music,uP6fkha9TVQ,"['PvOZD74sgTw', 'Gbr4igAvbgE', 'CmC3WFMnOws', '542Am04RsDs', 'u_HUakt7LLE', 'CJOZc02VwJM', '_RXIH8WZzQU', 'ea5_tGfEe8M', 'NAoiRMC_5F8', 'kn8QId8l-eE', 'dlg71K1YWw', 'mF2BXkkJxgk', '-HmtzK0VDio', 'PAcGg_4KKYs', 'CTyRUel1xFY', 'AVrNHI4RdPM', 'Eoh_dLPypj4']"
iYC9iMTC5QM,Nipsey Hussle - Victory Lap feat. Stacy Barthe [Official Video],23202053,,"Premiered Dec 31, 2018",Music,AVrNHI4RdPM,"['HNW5_q08gkA', 'dNE3-P8HjSU', '3iRZBIMT7QA', 'Pgd_Tgi-pbQ', 'iX9ICUr1yEw', '_RXIH8WZzQU', 'iF40HCKy_MI', 'NAoiRMC_5F8', 'PAcGg_4KKYs', '35rNEBNiO4', 'WILNIXZr2oc', 'zYbExfVIY', '-HmtzK0VDio', 'DmWWqogr_r8', 'nhcDl3S5sXQ', 'LAJkL4dZpzk', '9Tl2QqizAy0']"
W8_0UJ9leDM,Nas- If I Ruled the World ( Imagine That)- Dirty,11518332,,"Published on Sep 16, 2015",Music,HSC9cgvtkRs,"['ePMM28uGIjI', 'epfac9Y2e8', '1plPyJdXKIY', '_JZom_gVfuw', 'OeJW3PYNYRk', 'IXyKmElvv8', 'omfz62qu_Bc', 'iNM5GptvxMg', 'fPO76Jlnz6c', 'MPlb9HoOCxs', 'VC4ORS5n9Hg', 'BuMBmK5uksg', '7Xue-dOOLiY', 'dKSJN3WWR3E', 'siXunj15hKc', '5Ry3JIwCxhg', 'qh9TIYXKSFk', 'KRIc_EjwMp8']"
AZaqNkBSYJc,Lil Durk - No Label (Official Audio),10648869,,"Published on Jan 30, 2019",Music,6qCQs_90VBU,"['iLGviInBYGI', 'X8mNBrFhCtQ', 'qrIMGtLdDQ', 'L1xSsM0fyi8', 'g46J-7zTOk', '47AwqG30bP0', 'u4aWO650sl8', 'oOni4BMeMp0', '_UD3rvWC7vI', 'KqOYvFBKkgk', 'gjNTd6sQQfU', 'zYbExfVIY', 'CM2mBn2PT-0', 'q4ICEj4d2Ac', 'XBxuZzmN9B4', 'N5EtSkTG1zI', 'uyQEzx2biT4']"
OeJW3PYNYRk,Tupac - Changes (HQ),10589261,,"Published on Jan 7, 2014",Music,WfH2gAIMR4I,"['NVVFvKYUAlo', '4i8KYza9hU', 'gY9C0ItyO0k', 'X203WIT3mYk', 'OUeaAOIAbXs', 'd-ELnDPmI8w', 'fPO76Jlnz6c', 'nLIUcnGcAUE', 'MYxAiK6VnXw', 'RaarRogvesU', 'u20QvrZZog0', 'Wg2W-qC_7kc', 'W8_0UJ9leDM', '6mEx9FtuN0k', 'Mb1ZvUDvLDY', 'D_pGd2_mv-g', '8WYHDfJDPDc', 'HSC9cgvtkRs']"
Datq9jvH6UQ,"REACTING TO DEJI'S ""UNFORGIVABLE"" KSI DISS TRACK FT. JALLOW DAX X CRYPT)",1187811,,"Published on Dec 6, 2018",Music,mQfTdUpvcE,"['dKXP94fDiGA', 'gjM-1MhBIUg', 'WDtyGMZUP4A', '8DyptV9BH7I', 'xGDEVJee7D4', '-j3_u8x9_Z8', 'mSwHRebfnUA', '8cS9k3MMAcc', 'YjaPtpC3KLE', 'uRRZituMs6I', 'xG1oBU8e7sA', 'NmN1KeqxSzw', 'CWgRY74W68Y', 'Z5l5dSRoRgI', 'LnzU4dfoolE', 'Hkls5MrTzY', 'VmnuNYCI', 'HXeV85tjISY']"
eHFm1zxyRUw,RAPPER REACTS to Joyner Lucas ft. Logic - ISIS (ADHD),793762,,"Published on May 23, 2019",Music,f9sz3gs10E,"['T8fKCXe7V8g', 'gjM-1MhBIUg', 'OhBn_ld4Rng', 'pseUiaAGedg', '9IroL_MKFF4', 'KZkPDnmHGbs', 'nkoiALji7-Q', 'Datq9jvH6UQ', 'ei8nwJvRMQ0', 'dd3nwzjmiw0', '69f1GjfyyE', 'e779sGeEZUg', '5FVzyBZUywE', 'NXcb4gPB9ns', 'TDb0ebFh8E', 'ITsekUaw6N4', 'dKXP94fDiGA', 'OwBGoi5CyKo']"
e779sGeEZUg,"RAPPER REACTS to Tom MacDonald - ""Mac Lethal Sucks"" (MAC LETHAL DISS #2)",679158,,"Published on Jun 7, 2019",Music,gjM-1MhBIUg,"['6LvDp5ZBUzw', '5FVzyBZUywE', 'KZkPDnmHGbs', 'dKXP94fDiGA', 'JDXOeP1VTNM', 'Ced7FM_ap_4', 'T8fKCXe7V8g', 'FgNjiC4mYA8', 'ITsekUaw6N4', 'KuzsT6vE1VM', 'pseUiaAGedg', 'Hkls5MrTzY', 'bfHti6aUxUk', 's3maeO_rHRk', 'dd3nwzjmiw0', '1kGvZONji2Q', 'HXzLl37CVl4', 'MZfdBbQf75w']"
Kw8yaqHDE7Y,Nicki Minaj On Her Top 5 | The Joe Budden Podcast,592764,,"Published on Aug 18, 2019",Entertainment,XSohxSdRdkQ,"['ls6b3MN2RyI', 'YjPoOd8oAbo', 'jQX_LZgQntQ', '55GePe50CnQ', 'dxHM7tk-PBs', 'FwXnW85FUXU', 'L0m_DxSEpC8', 'UkKj3xbonpk', '53FBP_pyYA8', 'Udsv3KJP0o0', 'GFirmb9Yvfo', 'qmEnrHgaTBs', 'zN26h4s-gS8', 'S3mh8mqK6_o', '9un-tvKtBok', 'Sv2L6a9tiWk', 'sDdVeoEAlMc', 'EHkqLXUMs', '-FZt-Ux9j1g']"
naESDJI_w_E,Childish Gambino - Heartbeat (Last.fm Sessions),1170278,,"Published on May 29, 2012",Music,rw49Qtc_6QY,"['yLiAVJ6vTM', 'sCNlt5nvSI8', 'CjwwmFrsX_E', 'CitDwC_Rjic', 'SgVH9vd06Xo', 'eB4oFu4BtQ8', 'bhtoDhlffsE', 'HQVLkJ78hOE', 'itE8Cd85-QM', '5tBe1OUBDiw', 'P4bSgkCQ4cI', '4cfmEgpOOZk', 'ieL7BHjiyd8', 'DuX2MkflGYs', 'dFVxGRekRSg', 'C3lcprigQ0E', '-tMqPQZ6JcI']"
fvjpE_wFL5A,Lauv & Troye Sivan - i'm so tired... [Official Audio],84329012,,"Published on Jan 24, 2019",Music,7fzkqLozwA,"['SpNn32HA0SI', 'G39G7eoUClE', '5JD1dfj_c', 'JvgBbpz_uvU', 'FRU_MsG5tYQ', '5Wiio4KoGe8', 'Er5zbdCfRa8', '21EfHJrGPEY', '_cmORZMgv6I', 'zABLecsR5UE', '-QTNFALG3U0', 'du7paNLQN9M', 'kBNt8hYvn8A', 'yaJx0Gj_LCY', 'kOCkne-Bku4', 'Y1QZOprK7PQ', 'PmYypVozQb4', 'DAqHG-j_ObA']"
p1JPKLa-Ofc,Beyoncé - Drunk in Love (Explicit) ft. JAY Z,524335991,,"Published on Dec 16, 2013",Music,ViwtNLUqkMY,"['LXXQLa-5n5w', 'uuZE_IRwLNI', 'rmfmdKOLzVI', 'FHp2KgyQUFk', 'sEhy-RXkNo0', 'WDZJPJV__bQ', '62Q2PfeiK68', 'AWpsOqh8q0M', 'YxG5mDItkGU', 'NVVFvKYUAlo', 'QxsmWxxouIM', 'fyaI4-5849w', 'pZ12_E5R3qc', 'kbMqWXnpXcA', 'PeonBmeFR8o', 'B5e0zHRzHc', 'koVHN6eO4Xg']"
5HsRDuRSgQQ,CIARA - DOSE [Official Video],5611399,,"Premiered Oct 25, 2018",Music,Dh-ULbQmmF8,"['kVczk4uIPPg', 'dtA8MkCxtpQ', 'Fw_crqWYBCM', 'FcfwvX0HPVI', 'fSOpiZo1BAA', 'MakgTQ_Ubzs', '1-7ABIM2qjU', 'r5lD5efhzQU', 'iBHNgV6_znU', '5BjpWJyd_hk', 'YNSxNsr4wmA', 'kbMqWXnpXcA', '6L_k74BOLag', 'e5WC-9TbjjQ', 'OtyPaMYuC0Q', 'Fleul1h7Fps', 'okGcksYM0N8']"
